q_id,web_list
2548,"[1659,511,1765,1777,1896]"
2549,"[108,1721,212,136,1042]"
2550,"[1001,1917,108,455,916]"
2551,"[677,376,116,125,618]"
2552,"[398,789,671,625,1654]"
2553,"[687,1197,1926,688,1516]"
2554,"[46,687,102,1040,891]"
2555,"[370,618,707,113,1676]"
2556,[]
2557,"[781,116,1694,90,822]"
2558,"[407,804,632,406,374]"
2559,"[1733,128,412,1924,411]"
2560,"[1570,372,1113,368,1662]"
2561,"[1132,1401,1902,1169,375]"
2562,"[350,55,102,1642,1560]"
2563,"[303,1170,1659,1800,343]"
2564,"[1909,1752,1193,1326,923]"
2565,"[796,1043,1295,1765,1777]"
2566,"[18,126,1628,1902,98]"
2567,"[1248,1675,614,1036,997]"
2568,"[1633,496,718,1607,1618]"
2569,"[891,1043,1619,1599,1017]"
2570,"[116,29,1676,890,455]"
2571,"[773,765,373,745,705]"
2572,"[1014,1611,1113,395,811]"
2573,"[368,1121,1618,1040,1064]"
2574,"[1781,1798,1782,1801,1799]"
2575,"[692,401,1516,1202,410]"
2576,"[1677,990,1673,1407,543]"
2577,"[1728,1731,801,401,108]"
2578,"[401,1248,1028,47,335]"
2579,"[96,97,911,292,1036]"
2580,"[1171,1910,495,1780,1779]"
2581,"[455,1157,368,1113,1907]"
2582,"[1607,886,1608,735,1896]"
2583,"[28,1297,29,230,401]"
2584,"[677,420,1700,96,97]"
2585,"[927,1034,1025,1017,1193]"
2586,"[1204,1091,1001,368,1020]"
2587,"[1157,857,1035,1249,1072]"
2588,"[1125,1906,292,1655,900]"
2589,"[1042,1030,1916,1032,1041]"
2590,"[1574,1041,785,1898,49]"
2591,"[368,455,862,1113,1]"
2592,"[1043,1017,1018,697,1091]"
2593,"[1884,1910,1306,789,462]"
2594,"[126,420,1700,1540,60]"
2595,"[964,914,911,153,915]"
2596,"[1581,195,467,147,34]"
2597,"[1042,1193,1909,886,1608]"
2598,"[85,152,86,89,771]"
2599,"[452,501,255,1300,211]"
2600,"[368,618,128,1279,1068]"
2601,"[114,539,351,454,125]"
2602,"[1608,1607,886,1300,1517]"
2603,"[862,1603,868,1748,20]"
2604,"[994,903,454,371,390]"
2605,"[412,411,612,402,113]"
2606,"[453,1900,89,495,891]"
2607,"[677,419,1034,165,919]"
2608,"[1924,478,1750,700,102]"
2609,"[1041,1574,1034,935,602]"
2610,"[1315,1700,1232,891,87]"
2611,[]
2612,"[1277,1028,1148,116,1192]"
2613,"[1158,331,1186,743,292]"
2614,"[1924,128,1025,478,1662]"
2615,"[455,412,692,1641,116]"
2616,"[1733,128,412,892,1886]"
2617,"[612,1676,29,1248,116]"
2618,"[698,883,1764,1618,123]"
2619,"[878,922,1269,101,1915]"
2620,"[1191,819,1768,1775,1769]"
2621,"[390,454,862,903,333]"
2622,"[1750,102,1197,125,96]"
2623,"[418,1626,1116,1659,1518]"
2624,"[455,1884,372,672,789]"
2625,"[90,822,666,643,848]"
2626,"[511,1936,1295,1697,514]"
2627,"[1618,1775,1769,106,1768]"
2628,"[90,1765,1777,510,822]"
2629,"[292,1065,812,761,759]"
2630,"[1721,190,891,1045,108]"
2631,"[412,411,114,1113,274]"
2632,"[1909,1752,1193,1340,1326]"
2633,"[1910,842,1758,108,298]"
2634,"[1128,60,1143,781,682]"
2635,"[1909,1193,1752,1326,1340]"
2636,"[1781,1799,1782,1801,1804]"
2637,"[1043,1018,697,1017,1091]"
2638,"[677,505,886,1858,1867]"
2639,"[624,1066,125,1915,455]"
2640,"[1042,1193,1909,886,1037]"
2641,"[1733,412,1675,1618,1676]"
2642,"[455,1157,825,862,1577]"
2643,"[114,672,259,1098,922]"
2644,"[922,290,101,1935,481]"
2645,"[113,1676,618,868,1071]"
2646,"[1748,868,116,618,125]"
2647,"[1068,1030,418,462,1240]"
2648,"[1794,372,455,1064,1460]"
2649,"[1516,1603,400,857,101]"
2650,"[124,868,1118,102,1748]"
2651,"[1746,102,60,1073,98]"
2652,"[1326,1909,89,1033,1608]"
2653,"[1011,988,209,351,728]"
2654,"[612,1618,113,1248,1676]"
2655,"[420,923,1815,96,97]"
2656,"[135,1721,1570,1581,1065]"
2657,"[1581,195,467,147,34]"
2658,"[455,465,458,454,125]"
2659,"[794,1599,1576,1750,472]"
2660,"[1617,718,292,1722,339]"
2661,"[649,784,868,1748,785]"
2662,"[1570,372,374,1557,369]"
2663,"[1072,372,368,1125,819]"
2664,"[1796,381,351,1109,1344]"
2665,"[1202,410,1034,320,377]"
2666,"[891,108,1721,858,349]"
2667,"[102,1746,409,98,96]"
2668,"[406,407,868,1748,804]"
2669,"[1385,1147,616,1171,455]"
2670,"[135,114,1157,496,718]"
2671,"[400,674,1157,1768,1802]"
2672,"[1910,421,363,454,1608]"
2673,"[1042,1037,1916,1041,1030]"
2674,"[108,1861,1157,1721,372]"
2675,"[1113,1618,1125,454,1617]"
2676,"[372,683,702,108,705]"
2677,"[891,46,1619,1900,1066]"
2678,"[1068,446,1071,1073,292]"
2679,[]
2680,"[1900,891,1134,1917,1748]"
2681,"[409,1808,1300,102,1555]"
2682,"[890,875,112,1699,113]"
2683,"[618,108,412,1676,1157]"
2684,"[1068,65,1014,1457,921]"
2685,"[677,116,1028,1277,1148]"
2686,"[1193,1909,1025,921,165]"
2687,"[891,1113,409,862,1932]"
2688,"[108,1802,1781,1798,1799]"
2689,"[1202,410,1128,370,361]"
2690,"[505,1858,1867,1859,1862]"
2691,"[1742,1765,1777,412,1733]"
2692,"[793,1313,1700,1541,1746]"
2693,"[349,96,97,834,696]"
2694,"[116,618,1001,455,125]"
2695,"[1611,114,1884,1113,126]"
2696,"[290,1935,1566,455,1863]"
2697,"[1197,779,1036,1602,1084]"
2698,"[1749,481,886,1672,752]"
2699,"[903,454,455,81,372]"
2700,"[1570,862,372,368,455]"
2701,"[868,1748,1133,1066,891]"
2702,"[1570,372,374,1557,369]"
2703,"[891,890,1157,700,858]"
2704,"[1900,1543,1315,868,355]"
2705,"[618,1603,455,114,116]"
2706,"[259,1297,1641,1675,911]"
2707,"[1611,1617,114,1113,108]"
2708,"[891,1619,1125,1491,1558]"
2709,[]
2710,"[1646,1201,1313,919,1541]"
2711,"[1618,1907,1927,1581,1069]"
2712,"[1197,102,96,97,409]"
2713,"[1639,536,1760,539,1206]"
2714,"[668,1113,1190,1131,967]"
2715,"[472,1073,1925,1313,1160]"
2716,"[1025,1020,1022,1121,357]"
2717,"[408,1649,290,455,927]"
2718,"[1550,1516,1618,1756,409]"
2719,"[1828,1833,1837,1814,1813]"
2720,"[1065,136,748,844,1721]"
2721,"[1086,1746,930,1689,1720]"
2722,[]
2723,"[1676,787,455,1619,618]"
2724,"[455,1733,412,1639,411]"
2725,"[1042,1193,1909,886,1680]"
2726,"[1018,1649,213,138,195]"
2727,"[96,97,98,102,1746]"
2728,"[1915,440,693,7,98]"
2729,"[1742,1541,1552,1520,1556]"
2730,"[1066,1603,1537,1615,1901]"
2731,"[90,1608,1607,822,666]"
2732,"[624,1915,324,455,368]"
2733,"[1030,1930,1052,1134,1915]"
2734,"[114,612,116,1676,890]"
2735,"[501,1125,1250,1676,1261]"
2736,"[327,1263,358,375,334]"
2737,[]
2738,"[773,1607,741,366,765]"
2739,"[1766,481,1359,288,1923]"
2740,"[1659,890,290,412,618]"
2741,"[891,858,618,116,19]"
2742,"[1313,1541,1073,102,1560]"
2743,"[1042,1193,1620,1037,886]"
2744,"[1017,265,1086,1907,1177]"
2745,"[1733,1025,1193,412,1909]"
2746,"[1522,1124,1312,432,1122]"
2747,"[1191,1904,1618,1608,1607]"
2748,"[1617,718,455,292,1157]"
2749,"[1042,1030,886,113,419]"
2750,"[1125,1617,292,1557,1618]"
2751,"[1618,1607,1157,1896,1608]"
2752,"[454,455,583,584,569]"
2753,"[212,257,1613,136,366]"
2754,"[7,618,793,1313,1073]"
2755,"[1113,1773,454,455,1464]"
2756,"[366,533,322,400,666]"
2757,"[1775,1769,1768,307,1763]"
2758,"[455,368,1203,1157,1113]"
2759,"[1157,18,401,368,438]"
2760,"[608,643,666,1725,773]"
2761,"[455,368,1202,410,1113]"
2762,"[990,261,1842,1843,230]"
2763,"[1134,221,393,1921,1131]"
2764,"[290,927,421,1863,886]"
2765,"[1764,1759,1916,1652,845]"
2766,"[451,692,1040,439,1936]"
2767,"[1620,1043,1781,1782,887]"
2768,"[1574,602,785,1041,1898]"
2769,"[501,1765,1777,1404,1756]"
2770,"[618,116,455,868,412]"
2771,"[341,1197,1028,1637,926]"
2772,"[640,1219,1762,1758,1612]"
2773,"[1197,102,409,116,96]"
2774,"[494,1137,891,1453,101]"
2775,"[452,1068,1562,296,635]"
2776,"[190,1618,349,1639,139]"
2777,"[677,1917,108,408,141]"
2778,"[745,1297,801,30,1065]"
2779,"[1618,1608,444,1191,1896]"
2780,"[1042,159,937,1030,1037]"
2781,"[1676,113,618,927,868]"
2782,"[852,410,1202,415,1041]"
2783,"[793,1313,1700,1541,1746]"
2784,"[437,405,1700,1281,1102]"
2785,"[1290,1733,1690,89,412]"
2786,"[1022,335,285,362,304]"
2787,"[1728,1731,801,401,1727]"
2788,"[926,1617,455,1125,1555]"
2789,"[1113,891,455,1932,902]"
2790,"[116,1694,868,618,1659]"
2791,"[677,376,435,132,135]"
2792,"[1733,412,125,128,455]"
2793,"[1694,618,1926,1612,1193]"
2794,"[677,412,1733,411,128]"
2795,"[1112,863,1747,865,1070]"
2796,[]
2797,"[455,1884,1910,1927,116]"
2798,"[1025,918,1172,1064,1910]"
2799,"[261,1318,222,224,306]"
2800,"[1733,1916,128,89,1050]"
2801,"[1639,116,1694,526,866]"
2802,"[886,1608,259,1157,1607]"
2803,"[647,1257,852,1155,773]"
2804,"[339,128,1032,1067,116]"
2805,"[1601,1191,1726,390,1611]"
2806,"[1042,1680,1193,1030,1202]"
2807,"[1039,1156,1132,1130,1070]"
2808,"[1570,442,28,807,1619]"
2809,"[1050,1897,1922,1673,1191]"
2810,"[1907,1675,862,456,1113]"
2811,"[412,1733,411,1610,455]"
2812,"[796,1620,1551,1280,275]"
2813,"[667,409,1746,102,98]"
2814,"[1044,291,1610,526,1065]"
2815,"[1073,42,1795,303,1934]"
2816,"[862,368,455,108,1721]"
2817,"[927,911,902,990,604]"
2818,"[368,455,862,1113,1]"
2819,"[1068,1064,1673,1257,1132]"
2820,"[862,455,1697,980,340]"
2821,"[1586,1893,964,1556,1538]"
2822,"[1242,1606,1904,1014,1605]"
2823,"[789,398,1655,1085,671]"
2824,"[819,289,1890,1191,1068]"
2825,"[89,1071,1927,454,113]"
2826,"[289,1032,116,1921,1907]"
2827,"[481,954,618,124,671]"
2828,"[289,496,1884,1907,257]"
2829,"[1579,1586,1067,1556,1538]"
2830,"[1586,1025,921,1029,1520]"
2831,"[688,324,692,121,447]"
2832,"[1042,886,1193,890,1037]"
2833,"[1173,353,1176,779,325]"
2834,"[1612,1574,1694,1620,1927]"
2835,"[612,1248,113,1676,1025]"
2836,"[116,1618,1694,1808,1907]"
2837,"[921,1025,1586,165,1527]"
2838,"[1694,618,868,1762,116]"
2839,[]
2840,"[1011,89,1248,102,331]"
2841,"[288,1913,458,964,621]"
2842,"[1733,412,128,455,113]"
2843,"[667,291]"
2844,"[1904,1746,922,102,96]"
2845,"[289,1032,98,1424,819]"
2846,"[433,1027,390,438,1636]"
2847,"[1921,1160,60,752,1746]"
2848,"[128,1733,321,455,412]"
2849,"[116,618,1618,128,29]"
2850,[]
2851,"[1574,1041,602,785,1898]"
2852,"[1133,1029,1053,1066,222]"
2853,"[89,1145,1057,1907,922]"
2854,"[1618,1244,423,470,620]"
2855,"[1762,1612,1926,1758,1898]"
2856,"[60,1768,116,1889,135]"
2857,"[860,1655,1488,811,1722]"
2858,"[455,1907,1610,1279,412]"
2859,"[427,55,1929,1592,1149]"
2860,"[1313,1694,868,1700,116]"
2861,"[618,868,1676,128,412]"
2862,"[1025,1627,409,1598,1886]"
2863,"[1032,289,1424,1907,60]"
2864,"[1936,1277,1638,1295,1935]"
2865,"[1869,1808,1886,496,718]"
2866,"[1722,688,1544,693,800]"
2867,"[1649,1029,1149,886,1042]"
2868,"[613,611,1290,60,629]"
2869,"[956,965,211,1912,912]"
2870,"[1771,1907,1067,113,100]"
2871,"[55,1929,1592,812,427]"
2872,"[255,1040,1026,1075,1537]"
2873,"[256,255,455,454,1155]"
2874,"[324,1304,1133,1045,89]"
2875,"[340,570,1198,258,911]"
2876,"[1574,922,1041,89,785]"
2877,"[547,1888,1104,1144,79]"
2878,"[758,618,1148,1677,285]"
2879,"[37,1913,18,1904,1207]"
2880,"[1733,412,801,128,1731]"
2881,"[1148,1058,914,1765,1777]"
2882,"[1042,1041,1842,1843,1838]"
2883,"[1521,1614,116,1655,1768]"
2884,"[289,1068,1183,1746,455]"
2885,"[116,618,408,868,1748]"
2886,"[290,1897,1922,1659,927]"
2887,"[370,1128,472,328,1133]"
2888,"[290,618,1814,1813,1816]"
2889,"[412,868,618,1748,612]"
2890,"[1248,250,1675,1618,1633]"
2891,"[1921,692,1726,846,125]"
2892,"[677,376,1697,258,1696]"
2893,"[927,1050,1052,1897,1922]"
2894,"[89,1618,1769,1768,1907]"
2895,"[102,1746,98,96,97]"
2896,"[1654,464,1112,706,1272]"
2897,"[1025,128,113,1248,165]"
2898,"[1574,602,785,1041,1898]"
2899,"[787,1908,1544,2,810]"
2900,"[1762,1612,1926,1758,1898]"
2901,"[1053,1919,523,911,1630]"
2902,"[1042,886,1049,1037,1193]"
2903,"[113,890,112,1750,1677]"
2904,"[116,1676,1248,29,1675]"
2905,"[1080,1511,294,265,1690]"
2906,"[19,39,1671,1916,275]"
2907,"[1050,1897,1922,89,1526]"
2908,"[1907,89,1685,1066,1926]"
2909,"[618,412,125,1676,455]"
2910,"[1025,1193,165,927,1034]"
2911,"[1193,1909,1025,1033,927]"
2912,"[1899,1526,455,927,1193]"
2913,"[1927,417,409,1612,1637]"
2914,"[1874,1870,1824,505,787]"
2915,"[1574,602,785,1041,1898]"
2916,"[868,618,409,1676,412]"
2917,"[1148,116,1694,868,618]"
2918,"[398,671,789,625,1654]"
2919,"[1193,409,89,921,1926]"
2920,"[1612,455,116,89,454]"
2921,"[1029,1586,425,921,1040]"
2922,"[116,1639,618,19,39]"
2923,"[461,464,364,1299,1047]"
2924,"[1025,1899,1627,396,89]"
2925,"[692,1726,846,1690,693]"
2926,"[55,261,1008,1929,223]"
2927,"[1399,990,261,1842,1843]"
2928,"[1068,1098,1921,1762,863]"
2929,"[1071,868,1748,1807,406]"
2930,"[116,379,1931,1731,60]"
2931,"[1748,1064,1588,868,454]"
2932,"[1696,1124,7,346,1891]"
2933,"[1043,640,1060,1134,1620]"
2934,"[113,890,1676,112,612]"
2935,"[721,1154,1034,1041,1038]"
2936,"[1193,128,1025,927,1034]"
2937,"[412,455,618,125,411]"
2938,"[1025,1193,868,165,409]"
2939,"[408,440,1001,1125,52]"
2940,[]
2941,"[1248,1676,29,113,28]"
2942,"[113,890,612,114,116]"
2943,"[116,1694,603,618,868]"
2944,"[1067,1731,116,1768,339]"
2945,"[692,1726,846,693,1662]"
2946,"[1034,919,1041,165,164]"
2947,"[406,407,223,778,868]"
2948,"[1612,1574,1065,1620,1927]"
2949,"[1588,1926,1906,1674,1529]"
2950,"[102,1746,409,667,96]"
2951,"[89,1071,1073,1627,247]"
2952,"[1448,557,859,1328,115]"
2953,"[1193,1025,1034,927,165]"
2954,"[618,868,1748,1618,1619]"
2955,"[1936,1295,116,1277,1676]"
2956,"[1639,223,55,1102,1011]"
2957,"[280,275,412,274,359]"
2958,"[1897,1922,1526,113,455]"
2959,"[868,1748,1125,618,501]"
2960,"[1191,289,819,1068,922]"
2961,"[496,783,1134,324,718]"
2962,"[677,1909,1296,1193,1680]"
2963,"[1760,1761,1244,423,1036]"
2964,"[1017,1041,1042,1045,296]"
2965,"[1926,1762,1898,49,88]"
2966,"[1713,887,739,705,373]"
2967,"[113,1025,618,1028,412]"
2968,"[339,522,126,687,547]"
2969,"[43,872,128,341,1916]"
2970,"[1193,1616,1745,112,1909]"
2971,"[1085,455,862,1076,1344]"
2972,"[113,618,412,411,868]"
2973,"[1050,1680,1034,210,1060]"
2974,"[108,954,1721,212,136]"
2975,"[126,1040,358,1041,1700]"
2976,"[1627,1905,1527,409,1748]"
2977,"[618,412,612,868,1676]"
2978,"[1921,125,1068,89,773]"
2979,"[1068,446,1641,455,412]"
2980,"[1034,919,165,1041,164]"
2981,"[478,1618,629,1068,1924]"
2982,"[1861,618,1858,1763,1867]"
2983,"[42,1258,420,1566,418]"
2984,"[1065,1694,116,868,1748]"
2985,"[1301,452,1300,1863,290]"
2986,"[116,1694,1620,1300,452]"
2987,"[1068,1030,418,462,1240]"
2988,"[677,1258,510,1566,455]"
2989,"[1807,1071,1795,1073,103]"
2990,"[1042,1041,1030,1763,1037]"
2991,"[1694,116,868,618,1748]"
2992,"[1906,927,1901,290,1935]"
2993,"[1037,1562,1030,1068,1226]"
2994,"[1071,1807,1618,1795,1073]"
2995,"[868,1561,783,1041,1560]"
2996,"[618,116,1694,1638,868]"
2997,"[1909,1193,1752,1326,1340]"
2998,"[1041,1290,406,505,922]"
2999,"[116,1694,618,868,1748]"
3000,"[1041,1034,1030,1620,419]"
3001,"[290,1861,1862,1867,1828]"
3002,"[1068,1030,418,462,1240]"
3003,"[1042,886,1193,1909,537]"
3004,"[1042,1193,886,1909,1620]"
3005,"[352,1067,89,425,105]"
3006,"[1068,1030,305,395,1257]"
3007,"[478,819,629,1618,1924]"
3008,"[96,97,269,1087,1108]"
3009,"[796,1861,1043,1858,1763]"
3010,"[677,1909,1193,1752,1326]"
3011,"[1068,362,1150,335,1041]"
3012,"[1873,1836,1832,1858,1867]"
3013,"[677,1260,452,430,1300]"
3014,"[358,313,374,1092,276]"
3015,"[677,376,1927,752,1064]"
3016,"[1068,1092,1861,1142,1041]"
3017,"[478,819,629,1618,1924]"
3018,"[1042,886,1909,1193,1037]"
3019,"[1042,1752,886,1193,1909]"
3020,"[618,1694,868,1639,1748]"
3021,"[1617,1263,1074,1619,801]"
3022,"[1071,1807,1618,1795,1073]"
3023,"[125,1244,423,1626,438]"
3024,"[125,902,1244,423,1626]"
3025,"[125,1244,423,1702,1690]"
3026,"[677,618,125,1244,423]"
3027,"[1244,423,125,1690,1702]"
3028,"[125,1690,1244,423,1671]"
3029,"[677,125,1244,423,1550]"
3030,"[125,1244,423,868,618]"
3031,"[412,1126,309,125,116]"
3032,"[125,1626,1125,1244,423]"
3033,"[125,1244,423,1690,1702]"
3034,"[677,1615,125,902,1626]"
3035,"[677,1550,1244,423,125]"
3036,"[1279,365,94,1285,852]"
3037,"[125,1244,423,902,1702]"
3038,"[125,902,1244,423,1126]"
3039,"[677,114,618,125,1248]"
3040,"[324,773,1555,435,1052]"
3041,"[1197,779,1036,1602,1084]"
3042,"[125,902,1244,423,1702]"
3043,"[586,585,592,125,577]"
3044,"[1126,1285,1282,34,1008]"
3045,"[125,618,116,868,1748]"
3046,"[125,1244,423,1702,1690]"
3047,"[125,1244,423,922,1558]"
3048,"[125,1244,423,1690,1125]"
3049,"[125,1244,423,1702,1690]"
3050,"[125,902,1244,423,1626]"
3051,[]
3052,"[613,414,125,1126,902]"
3053,"[1924,125,478,663,1126]"
3054,"[1244,423,125,618,412]"
3055,"[125,472,322,1244,423]"
3056,"[1244,423,125,1690,1702]"
3057,"[618,1244,423,362,125]"
3058,"[892,872,1673,902,1674]"
3059,"[125,1244,423,124,1550]"
3060,"[1244,423,125,1550,1702]"
3061,"[125,42,1126,1124,1344]"
3062,"[1675,1254,1290,1676,1830]"
3063,"[1244,423,406,407,1183]"
3064,"[677,376,1721,460,377]"
3065,"[1244,423,125,1690,1702]"
3066,"[116,1694,29,28,868]"
3067,"[1885,455,692,1030,96]"
3068,"[1037,677,1733,675,1695]"
3069,"[1924,478,126,618,603]"
3070,"[618,411,1087,868,116]"
3071,"[265,1916,359,1030,1924]"
3072,"[343,1618,1924,526,1695]"
3073,"[1815,1813,1814,1816,1817]"
3074,"[116,618,1924,1677,408]"
3075,"[990,98,1924,478,96]"
3076,"[1924,478,1762,786,1105]"
3077,"[116,1917,1677,343,618]"
3078,"[1924,98,618,990,478]"
3079,"[922,878,101,1924,667]"
3080,"[485,1677,773,1752,341]"
3081,"[485,1677,343,334,773]"
3082,"[1885,98,116,1694,618]"
3083,"[343,862,1030,259,1695]"
3084,"[412,402,455,411,1676]"
3085,"[116,618,1915,1676,1239]"
3086,"[1755,1224,992,484,1766]"
3087,"[275,124,128,921,116]"
3088,"[1909,1193,1042,1752,1924]"
3089,"[1863,677,290,1935,927]"
3090,"[618,1676,116,455,83]"
3091,"[1913,116,618,126,412]"
3092,"[343,1695,333,1639,1128]"
3093,"[618,116,455,868,1639]"
3094,"[788,265,609,1924,1917]"
3095,"[1062,485,1677,1170,1037]"
3096,"[116,455,618,114,1750]"
3097,"[612,1248,1676,1239,125]"
3098,"[789,126,672,1754,124]"
3099,"[116,1694,618,868,1748]"
3100,"[453,126,495,78,89]"
3101,"[1694,116,618,15,19]"
3102,"[1924,269,1937,1677,1071]"
3103,"[677,372,376,1067,377]"
3104,"[1924,343,618,116,1695]"
3105,"[116,1924,343,1239,1694]"
3106,"[990,1639,290,343,334]"
3107,"[693,901,1618,1549,868]"
3108,"[990,1559,1202,410,1272]"
3109,"[677,1937,1816,1817,1818]"
3110,"[1042,1038,159,937,1037]"
3111,"[368,455,1113,442,1]"
3112,"[277,1125,1128,53,220]"
3113,"[80,1602,1024,1125,1781]"
3114,"[80,1602,1655,1159,1024]"
3115,"[1602,80,1024,1125,853]"
3116,"[1602,80,1125,1024,374]"
3117,"[1026,1590,977,208,362]"
3118,"[921,1721,303,1592,868]"
3119,"[1721,1929,1890,1592,406]"
3120,"[322,108,1721,1248,1592]"
3121,"[80,1602,1592,1890,1929]"
3122,"[29,1676,116,1248,890]"
3123,"[80,1602,1125,1721,1191]"
3124,"[788,878,778,1731,301]"
3125,"[80,1602,1125,1592,1929]"
3126,"[51,298,1592,1721,108]"
3127,"[1721,108,688,1592,1098]"
3128,"[80,1602,1105,292,853]"
3129,"[1024,18,1721,368,284]"
3130,"[1765,1777,1756,857,161]"
3131,"[868,412,1603,1748,113]"
3132,"[380,1024,339,1721,1018]"
3133,"[1181,1024,1023,354,84]"
3134,"[1765,1777,857,1756,1609]"
3135,"[322,108,1721,1248,1592]"
3136,"[287,108,1048,992,1087]"
3137,"[737,729,732,719,80]"
3138,"[1721,1592,51,1024,1590]"
3139,"[884,1680,668,1018,487]"
3140,"[80,1721,1602,1024,1125]"
3141,"[354,911,834,1632,1248]"
3142,"[1024,108,1028,1802,28]"
3143,"[42,80,402,1368,1700]"
3144,"[80,1721,108,1602,697]"
3145,"[1781,1799,1782,1801,1804]"
3146,"[24,28,868,116,1748]"
3147,"[1754,812,447,1454,1340]"
3148,"[108,1721,1781,1798,1799]"
3149,"[322,220,1028,255,1017]"
3150,"[80,1721,1602,1024,1125]"
3151,"[108,1067,339,1032,1775]"
3152,"[1027,1016,1041,1119,224]"
3153,"[80,1602,1125,1721,853]"
3154,"[47,631,1721,377,294]"
3155,"[1618,1775,1769,1913,1646]"
3156,"[1617,292,718,1722,339]"
3157,"[455,1733,412,128,411]"
3158,"[1617,455,926,98,1655]"
3159,"[1617,455,811,1655,1626]"
3160,"[1617,718,292,1722,339]"
3161,"[1733,128,412,609,125]"
3162,"[292,1655,1617,1722,718]"
3163,"[926,1125,455,1617,292]"
3164,"[862,1603,687,291,292]"
3165,"[1101,1269,301]"
3166,"[868,1748,1656,1193,344]"
3167,"[455,926,1125,292,811]"
3168,"[926,1733,1655,811,1001]"
3169,"[1617,292,1702,1722,1194]"
3170,"[1924,1617,718,292,663]"
3171,"[1134,324,1144,692,1131]"
3172,"[836,451,899,102,1319]"
3173,"[1617,718,292,1120,1722]"
3174,"[1617,1611,114,292,1884]"
3175,"[1924,1617,1722,663,478]"
3176,"[1617,292,1722,718,1655]"
3177,"[1722,1655,618,1748,63]"
3178,"[1112,639,708,339,1030]"
3179,"[432,1656,1677,1312,782]"
3180,"[1924,102,44,1698,478]"
3181,"[1924,718,292,1722,1254]"
3182,"[1722,1733,292,1617,609]"
3183,"[793,1700,1313,102,1746]"
3184,"[1617,1039,1619,845,1098]"
3185,"[1617,455,1677,1610,292]"
3186,"[1909,1326,1618,1340,1193]"
3187,"[1617,1125,455,926,1655]"
3188,"[481,1619,1617,891,125]"
3189,"[1617,1611,292,114,718]"
3190,"[1617,292,1722,1702,1655]"
3191,"[1617,292,1655,1160,1722]"
3192,"[1617,1722,1653,718,712]"
3193,"[900,114,258,326,454]"
3194,"[1617,455,926,1655,98]"
3195,"[816,618,1244,423,868]"
3196,"[1617,718,292,1722,666]"
3197,"[1071,868,1748,1807,415]"
3198,[]
3199,"[794,1313,288,187,1913]"
3200,"[609,887,954,1073,1060]"
3201,"[811,291,126,1902,1008]"
3202,"[424,1111,409,276,1916]"
3203,"[1191,1071,1807,472,171]"
3204,"[126,1191,1172,659,1902]"
3205,"[692,1893,1134,324,1144]"
3206,"[472,863,1747,865,1807]"
3207,"[1070,1001,964,136,1910]"
3208,"[1930,1143,324,1145,1167]"
3209,"[1071,868,1748,1807,415]"
3210,"[1249,1615,900,1586,1588]"
3211,"[1071,868,1748,1807,415]"
3212,"[851,1924,1910,478,900]"
3213,"[1025,1627,409,1598,1886]"
3214,"[102,1746,113,112,890]"
3215,"[126,1191,659,1926,113]"
3216,"[288,1913,458,964,621]"
3217,"[19,39,1639,219,1129]"
3218,"[113,1909,291,890,1070]"
3219,"[1070,1310,1615,1183,359]"
3220,"[126,1191,171,409,89]"
3221,"[1072,1626,955,1518,292]"
3222,"[609,1191,455,603,1255]"
3223,"[1249,900,113,1926,890]"
3224,"[1071,868,1748,1807,1191]"
3225,"[1027,696,695,665,628]"
3226,"[273,1649,265,332,83]"
3227,"[409,1890,1612,1910,1913]"
3228,"[121,291,1071,1040,1533]"
3229,"[102,112,890,113,1533]"
3230,"[396,1070,1001,1910,1930]"
3231,"[18,1733,89,1274,1598]"
3232,"[288,458,465,1875,682]"
3233,"[1193,1025,927,1034,862]"
3234,"[1891,1064,1713,1655,1602]"
3235,"[609,1060,1040,887,1034]"
3236,"[1907,116,618,1927,1694]"
3237,"[396,386,1130,1077,1626]"
3238,"[455,1193,1907,1675,1926]"
3239,"[1070,1588,1615,1586,101]"
3240,"[1071,1807,868,1748,811]"
3241,"[1044,1537,291,1071,866]"
3242,"[811,1618,619,1008,900]"
3243,"[1713,868,1144,1748,1626]"
3244,"[409,1910,1913,98,128]"
3245,"[1562,1924,98,663,478]"
3246,"[1913,1242,1924,118,478]"
3247,"[1025,1926,1627,1193,1206]"
3248,"[1909,1193,1752,1326,1340]"
3249,"[288,1913,458,964,621]"
3250,"[126,1608,1815,1813,1814]"
3251,"[1924,663,478,439,1628]"
3252,"[677,1924,1677,376,439]"
3253,"[1264,1924,478,663,1111]"
3254,[]
3255,"[1924,663,478,687,1070]"
3256,"[1723,1677,990,285,1407]"
3257,"[1913,1924,1242,478,663]"
3258,[]
3259,"[458,409,918,461,1129]"
3260,"[1924,663,478,439,1628]"
3261,"[1191,102,409,1025,98]"
3262,"[1616,1745,1907,1671,1065]"
3263,"[1924,291,113,102,1070]"
3264,"[787,1908,1544,2,810]"
3265,"[1924,291,113,112,890]"
3266,"[1910,1913,409,98,128]"
3267,"[1924,439,663,321,478]"
3268,"[288,458,465,1875,682]"
3269,"[1924,1723,663,478,852]"
3270,[]
3271,"[1723,510,1677,684,114]"
3272,[]
3273,"[1733,412,128,455,411]"
3274,[]
3275,"[1926,618,1697,91,1899]"
3276,"[1924,663,478,439,1628]"
